source_file,session_id,window_index,start_sample,end_sample_exclusive,downsampled_start_sample,downsampled_end_sample_exclusive,start_time_s,end_time_s,label,label_id,clench_sample_count,clench_fraction,contains_label_transition,intersects_transition_band,mav,rms,wl,zc,ssc,mnf,mdf,pkf,bandpower
truancated_session_5.csv,truancated_session_5,0,0,128,0,64,0.0,0.256,relax,0,0,0.0,False,False,33.508519332305724,89.92181165391084,2099.9291234478906,34.0,31.0,44.44894600924915,27.34375,23.4375,112.76142064974134
truancated_session_5.csv,truancated_session_5,1,64,192,32,96,0.128,0.384,relax,0,0,0.0,False,False,2.6906533619155057,3.3029253952725215,311.37230486772205,38.0,27.0,80.9179477257505,82.03125,78.125,5.309589135011912
truancated_session_5.csv,truancated_session_5,2,128,256,64,128,0.256,0.512,relax,0,0,0.0,False,False,2.3319106432344165,2.857238694470789,273.46493385249033,34.0,23.0,84.62701089572003,85.9375,97.65625,3.764144637284374
truancated_session_5.csv,truancated_session_5,3,192,320,96,160,0.384,0.64,relax,0,0,0.0,False,False,2.6322468254517792,3.152957797303476,317.98696032705465,40.0,30.0,88.1419370757898,97.65625,97.65625,6.189928766814977
truancated_session_5.csv,truancated_session_5,4,256,384,128,192,0.512,0.768,relax,0,0,0.0,False,False,3.0546615929263137,3.565357813211277,356.8711214810412,43.0,31.0,90.30010155642255,97.65625,97.65625,6.01939269743439
truancated_session_5.csv,truancated_session_5,5,320,448,160,224,0.64,0.896,relax,0,0,0.0,False,False,3.396472196636598,4.0231329000972975,394.63998514822026,45.0,33.0,91.08055872416678,97.65625,97.65625,8.688818774138914
truancated_session_5.csv,truancated_session_5,6,384,512,192,256,0.768,1.024,relax,0,0,0.0,False,False,3.306315481140932,4.001743089090954,392.0900207005363,44.0,34.0,90.58257549407463,97.65625,97.65625,11.857365572197775
truancated_session_5.csv,truancated_session_5,7,448,576,224,288,0.896,1.152,relax,0,0,0.0,False,False,2.875752815465881,3.491456238955413,340.19594864877905,40.0,31.0,83.40561165317392,85.9375,97.65625,6.190744205429036
truancated_session_5.csv,truancated_session_5,8,512,640,256,320,1.024,1.28,relax,0,0,0.0,False,False,3.2503016098018724,3.8421927691825903,383.639549583527,44.0,33.0,91.47300816998076,97.65625,97.65625,9.199606542426409
truancated_session_5.csv,truancated_session_5,9,576,704,288,352,1.152,1.408,relax,0,0,0.0,False,False,3.3313812780744705,3.9718916193649676,388.92939931881864,43.0,32.0,90.02175981943194,97.65625,97.65625,11.716815464683282
