source_file,session_id,window_index,start_sample,end_sample_exclusive,downsampled_start_sample,downsampled_end_sample_exclusive,start_time_s,end_time_s,label,label_id,clench_sample_count,clench_fraction,contains_label_transition,intersects_transition_band,mav,rms,wl,zc,ssc,mnf,mdf,pkf,bandpower
truancated_session_3.csv,truancated_session_3,0,0,128,0,128,0.0,0.256,relax,0,0,0.0,False,False,33.44209560161359,95.01843958280733,1952.494246597671,32.0,5.0,46.890546722768846,27.34375,23.4375,20.383678781057984
truancated_session_3.csv,truancated_session_3,1,64,192,64,192,0.128,0.384,relax,0,0,0.0,False,False,3.3881149739566983,4.1396199633996105,453.60582936040555,37.0,6.0,82.27177961955402,85.9375,93.75,15.098090161384555
truancated_session_3.csv,truancated_session_3,2,128,256,128,256,0.256,0.512,relax,0,0,0.0,False,False,3.0436296795473767,3.755972970570297,411.31853577429285,34.0,5.0,83.00966830564381,85.9375,97.65625,11.657706378949921
truancated_session_3.csv,truancated_session_3,3,192,320,192,320,0.384,0.64,relax,0,0,0.0,False,False,2.6294924994914597,3.3352485162742442,363.0471543437394,29.0,3.0,89.01718543999323,93.75,93.75,8.784290798411163
truancated_session_3.csv,truancated_session_3,4,256,384,256,384,0.512,0.768,relax,0,0,0.0,False,False,3.2775939208868694,4.156339508359208,435.19722836712833,29.0,8.0,80.16855891742564,93.75,93.75,16.15141961536616
truancated_session_3.csv,truancated_session_3,5,320,448,320,448,0.64,0.896,relax,0,0,0.0,False,False,3.96040522223002,4.758087000641648,510.65658891373164,36.0,9.0,79.36688205192264,82.03125,93.75,15.520174279342873
truancated_session_3.csv,truancated_session_3,6,384,512,384,512,0.768,1.024,relax,0,0,0.0,False,False,2.95218214905728,3.7006252544244256,379.65216379433537,29.0,3.0,74.65099896767587,78.125,93.75,9.23084429132951
truancated_session_3.csv,truancated_session_3,7,448,576,448,576,0.896,1.152,relax,0,0,0.0,False,False,2.687966727893868,3.4589023048541945,351.69065357879606,26.0,4.0,77.41598097365541,82.03125,89.84375,9.61384106242179
truancated_session_3.csv,truancated_session_3,8,512,640,512,640,1.024,1.28,relax,0,0,0.0,False,False,2.7156987295748474,3.405781442483817,360.77433830178995,28.0,4.0,88.4212328018409,93.75,97.65625,10.026902403367549
truancated_session_3.csv,truancated_session_3,9,576,704,576,704,1.152,1.408,relax,0,0,0.0,False,False,2.964510910847138,3.5614703244545143,399.5610961560509,36.0,4.0,81.438068766736,89.84375,97.65625,8.406683658870376
