source_file,session_id,window_index,start_sample,end_sample_exclusive,downsampled_start_sample,downsampled_end_sample_exclusive,start_time_s,end_time_s,label,label_id,clench_sample_count,clench_fraction,contains_label_transition,intersects_transition_band,mav,rms,wl,zc,ssc,mnf,mdf,pkf,bandpower
session_5.csv,session_5,0,0,128,0,128,0.0,0.256,relax,0,0,0.0,False,False,32.721650581738714,95.02180205284803,1927.5303456390538,28.0,4.0,46.076445313461555,27.34375,23.4375,19.051402140354696
session_5.csv,session_5,1,64,192,64,192,0.128,0.384,relax,0,0,0.0,False,False,2.5417915135834583,3.1139694629051617,352.6071311946855,30.0,3.0,84.95568665623681,82.03125,97.65625,9.021008662030006
session_5.csv,session_5,2,128,256,128,256,0.256,0.512,relax,0,0,0.0,False,False,2.9566731685827516,3.5219043794259663,424.47573699471286,41.0,8.0,87.10723057989208,97.65625,97.65625,3.9772100463953115
session_5.csv,session_5,3,192,320,192,320,0.384,0.64,relax,0,0,0.0,False,False,3.5462632690685085,4.055652513047171,524.1273745417819,51.0,14.0,89.61497740201897,97.65625,97.65625,8.701173739593989
session_5.csv,session_5,4,256,384,256,384,0.512,0.768,relax,0,0,0.0,False,False,3.5160623570061844,4.1418857773148545,519.1767225926048,48.0,10.0,88.73588856904416,97.65625,97.65625,6.589686531120634
session_5.csv,session_5,5,320,448,320,448,0.64,0.896,relax,0,0,0.0,False,False,3.743621287843861,4.422816050543831,541.0134036261306,47.0,10.0,92.4290641181898,97.65625,97.65625,11.781141815441526
session_5.csv,session_5,6,384,512,384,512,0.768,1.024,relax,0,0,0.0,False,False,3.5707348872729314,4.241017839358565,519.9968724626551,47.0,11.0,88.58041168765808,97.65625,97.65625,9.311512599195396
session_5.csv,session_5,7,448,576,448,576,0.896,1.152,relax,0,0,0.0,False,False,3.486632381280131,4.150673901524796,512.929246707225,45.0,9.0,85.96585319387881,97.65625,97.65625,8.390308132615708
session_5.csv,session_5,8,512,640,512,640,1.024,1.28,relax,0,0,0.0,False,False,4.004636702013632,4.619929798166111,587.5422797748,50.0,14.0,92.46327877896734,97.65625,97.65625,11.148981000445422
session_5.csv,session_5,9,576,704,576,704,1.152,1.408,relax,0,0,0.0,False,False,3.546379558602772,4.149654301005896,516.6446375621067,48.0,8.0,88.67972691109381,97.65625,97.65625,11.510471733610505
session_5.csv,session_5,10,640,768,640,768,1.28,1.536,relax,0,0,0.0,False,False,3.2120425584793484,3.758169727644179,459.8780984896954,45.0,4.0,87.15157460758803,93.75,97.65625,7.692861165383053
session_5.csv,session_5,11,704,832,704,832,1.408,1.664,relax,0,0,0.0,False,False,3.074977164854425,3.6331923662987777,436.9901480678823,41.0,7.0,84.02831733099674,89.84375,97.65625,6.767519072535209
session_5.csv,session_5,12,768,896,768,896,1.536,1.792,relax,0,0,0.0,False,False,2.747065365719763,3.3607157229584286,376.28771798999264,32.0,6.0,86.89754811416795,93.75,97.65625,5.661188912938989
session_5.csv,session_5,13,832,960,832,960,1.664,1.92,relax,0,0,0.0,False,False,2.308070449715961,2.9396147588846193,314.4224993071124,25.0,4.0,88.01865283339156,93.75,97.65625,11.442139627831933
session_5.csv,session_5,14,896,1024,896,1024,1.792,2.048,relax,0,0,0.0,False,False,2.3793768321558657,2.9052684529922472,338.51545719003207,30.0,4.0,92.54526496918692,97.65625,97.65625,6.126714247366005
session_5.csv,session_5,15,960,1088,960,1088,1.92,2.176,relax,0,0,0.0,False,False,2.2377310309474314,2.702272005532757,307.40427226534723,26.0,2.0,81.46559413050983,82.03125,97.65625,2.711721628356173
session_5.csv,session_5,16,1024,1152,1024,1152,2.048,2.304,relax,0,0,0.0,False,False,1.815177507975176,2.1454605257132267,234.6842807228105,20.0,0.0,82.22686905244079,82.03125,82.03125,4.567904443700277
session_5.csv,session_5,17,1088,1216,1088,1216,2.176,2.432,relax,0,0,0.0,False,False,2.362969581849873,2.897329532552421,333.10875161238334,33.0,1.0,81.76553205685538,82.03125,97.65625,4.383670543598869
session_5.csv,session_5,18,1152,1280,1152,1280,2.304,2.56,relax,0,0,0.0,False,False,2.7562382007501363,3.3479178717260494,399.9827937825995,39.0,3.0,88.33557989114051,97.65625,97.65625,9.39449897818008
session_5.csv,session_5,19,1216,1344,1216,1344,2.432,2.688,relax,0,0,0.0,False,False,2.548825644922017,3.208214351070527,356.8823072926982,34.0,2.0,80.26364747404614,85.9375,97.65625,4.8415157261861825
session_5.csv,session_5,20,1280,1408,1280,1408,2.56,2.816,relax,0,0,0.0,False,False,2.429795450911441,3.237870119079086,332.94609912404223,25.0,2.0,80.83452406640177,85.9375,97.65625,4.83655115390086
session_5.csv,session_5,21,1344,1472,1344,1472,2.688,2.944,relax,0,0,0.0,False,False,3.0351418472475933,3.8200112270365048,422.3084608815001,32.0,7.0,87.22115251295581,97.65625,97.65625,11.812755616871954
session_5.csv,session_5,22,1408,1536,1408,1536,2.816,3.072,relax,0,0,0.0,False,False,3.1311788026607656,3.870069800049566,437.6632953777337,37.0,7.0,82.31660331124196,82.03125,97.65625,11.318870756154578
session_5.csv,session_5,23,1472,1600,1472,1600,2.944,3.2,relax,0,0,0.0,False,False,2.5487653371626005,3.1730431702966375,350.3498744407833,32.0,3.0,78.0170475841861,70.3125,66.40625,3.9525308857552157
session_5.csv,session_5,24,1536,1664,1536,1664,3.072,3.328,relax,0,0,0.0,False,False,2.657935191021088,3.187063573652243,373.10270613508817,36.0,3.0,82.77357529466516,82.03125,97.65625,7.473375322158432
session_5.csv,session_5,25,1600,1728,1600,1728,3.2,3.456,relax,0,0,0.0,False,False,2.837989806916843,3.499308082541032,404.65980101122454,36.0,4.0,83.20273696125469,82.03125,97.65625,4.769634130174899
session_5.csv,session_5,26,1664,1792,1664,1792,3.328,3.584,relax,0,0,0.0,False,False,2.4954295163822007,3.162740879024819,344.96384245506533,31.0,3.0,85.93276428887661,93.75,97.65625,6.421575346796871
session_5.csv,session_5,27,1728,1856,1728,1856,3.456,3.712,relax,0,0,0.0,False,False,2.982186640708993,3.7367439522574517,383.50763535642307,32.0,3.0,83.49196514878719,85.9375,82.03125,13.412070779376185
session_5.csv,session_5,28,1792,1920,1792,1920,3.584,3.84,relax,0,0,0.0,False,False,3.7943322047676835,4.61007381906188,480.6592396413902,37.0,4.0,79.67805186439351,78.125,97.65625,19.516920480939177
session_5.csv,session_5,29,1856,1984,1856,1984,3.712,3.968,relax,0,0,0.0,False,False,4.515431475291374,5.825287511202908,599.2007902537895,41.0,9.0,80.88684758458173,82.03125,82.03125,18.01107179886395
session_5.csv,session_5,30,1920,2048,1920,2048,3.84,4.096,relax,0,18,0.140625,True,True,8.174336075121673,10.4311469446489,1055.7394733927754,41.0,20.0,81.4037315915301,85.9375,89.84375,82.92147500030644
session_5.csv,session_5,31,1984,2112,1984,2112,3.968,4.224,clench,1,82,0.640625,True,True,9.377243688623196,11.592331524851158,1207.0658933491836,41.0,23.0,84.97849966116307,85.9375,85.9375,142.17496623333085
session_5.csv,session_5,32,2048,2176,2048,2176,4.096,4.352,clench,1,128,1.0,False,True,12.636980691771504,16.21534299047174,1596.0950682108773,40.0,22.0,79.84304597596838,78.125,74.21875,297.12450074421366
session_5.csv,session_5,33,2112,2240,2112,2240,4.224,4.48,clench,1,128,1.0,False,False,17.030493865846257,20.68608457825117,2206.7925932424396,42.0,29.0,85.00943776295945,85.9375,85.9375,302.37990092736356
session_5.csv,session_5,34,2176,2304,2176,2304,4.352,4.608,clench,1,128,1.0,False,False,13.735358562182018,17.274427068009363,1872.6913959879603,45.0,31.0,86.6631144964778,93.75,93.75,285.22679179273507
session_5.csv,session_5,35,2240,2368,2240,2368,4.48,4.736,clench,1,128,1.0,False,False,12.844470429956736,15.94742269401692,1677.150996339652,44.0,27.0,80.80955460419285,85.9375,89.84375,132.00919338482353
session_5.csv,session_5,36,2304,2432,2304,2432,4.608,4.864,clench,1,128,1.0,False,False,15.55279481438503,19.51179532648788,1991.2187665281303,42.0,28.0,81.45638634699344,82.03125,74.21875,427.78258086769154
session_5.csv,session_5,37,2368,2496,2368,2496,4.736,4.992,clench,1,128,1.0,False,False,13.258485406475057,16.923209575612532,1778.7746165095782,46.0,26.0,80.80409280485172,78.125,78.125,187.57135522680693
session_5.csv,session_5,38,2432,2560,2432,2560,4.864,5.12,clench,1,128,1.0,False,False,15.762131649232433,21.28232569782541,2105.2501803000705,44.0,25.0,83.49867890567248,85.9375,85.9375,346.876288053989
session_5.csv,session_5,39,2496,2624,2496,2624,4.992,5.248,clench,1,128,1.0,False,False,19.349529399754054,25.6019917333753,2444.1276563069496,38.0,28.0,79.9980812907298,82.03125,85.9375,395.45415753655095
session_5.csv,session_5,40,2560,2688,2560,2688,5.12,5.376,clench,1,128,1.0,False,False,22.612300160907814,28.91357107018351,2848.2426042749366,40.0,35.0,80.61503620634622,82.03125,82.03125,760.2318180754164
session_5.csv,session_5,41,2624,2752,2624,2752,5.248,5.504,clench,1,128,1.0,False,False,30.998503089212903,38.60764744398036,4038.255011862389,42.0,36.0,86.61521401858258,85.9375,85.9375,1609.2807864085883
session_5.csv,session_5,42,2688,2816,2688,2816,5.376,5.632,clench,1,128,1.0,False,False,26.948575084441543,35.15245206875253,3436.4606156754835,41.0,35.0,82.44075457668303,82.03125,89.84375,1126.7452142215627
session_5.csv,session_5,43,2752,2880,2752,2880,5.504,5.76,clench,1,128,1.0,False,False,13.261143811495913,18.537444369801776,1721.6664090992208,40.0,27.0,80.96705107849621,78.125,74.21875,205.82999020468466
